Year,Iowa Code Chapter,State,Company Name,Line of Insurance,Premiums Written,Losses Paid,Taxes Paid,NAIC Number,Iowa Company Code
2016,515.48,DE,United States Fire Insurance Company,Private Passenger Physical Damage,0,0,0,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Commercial Auto Physical Damage,209730,75431,5173,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Aircraft,0,0,0,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Fidelity,87053,181016,4240,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Surety,97492,0,2652,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Burglary and Theft,0,0,0,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Boiler and Machinery,0,0,0,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Credit,0,0,0,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Warranty,0,0,0,21113,2945
2016,515.48,DE,United States Fire Insurance Company,Aggregate Write-In,0,0,0,21113,2945
2016,515.48,PA,United States Liability Insurance Company,Fire,522183,42413,12967,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Allied Lines,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Multiple Peril Crop,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Federal Flood,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Private Crop,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Private Flood,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Farmowners Multiple Peril,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Homeowners Multiple Peril,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Mortgage Guaranty,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Ocean Marine,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Inland Marine,14635,0,363,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Financial Guaranty,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Medical Professional Liability,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Earthquake,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Group Accident and Health (b),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Other Accident only,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Medicare Title XVIII,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,All other Accident and Health (b),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Workers Compensation,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Other Liability - Occcurence,631156,4113,15672,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Other Liability - Claims Made,1494106,245238,37101,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Excess Workers Compensation,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Products Liability,14744,0,366,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Other Private Passenger Auto Liability,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Commercial Auto No Fault (pip),0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Other Commerical Auto Liability,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Private Passenger Physical Damage,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Commercial Auto Physical Damage,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Aircraft,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Fidelity,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Surety,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Burglary and Theft,626,0,16,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Boiler and Machinery,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Credit,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Warranty,0,0,0,25895,2799
2016,515.48,PA,United States Liability Insurance Company,Aggregate Write-In,0,0,0,25895,2799
2016,515.48,WI,United Wisconsin Insurance Company,Fire,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Allied Lines,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Multiple Peril Crop,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Federal Flood,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Private Crop,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Private Flood,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Farmowners Multiple Peril,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Homeowners Multiple Peril,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Mortgage Guaranty,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Ocean Marine,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Inland Marine,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Financial Guaranty,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Medical Professional Liability,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Earthquake,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Group Accident and Health (b),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Other Accident only,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Medicare Title XVIII,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,All other Accident and Health (b),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Workers Compensation,14005945,8623267,263304,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Other Liability - Occcurence,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Other Liability - Claims Made,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Excess Workers Compensation,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Products Liability,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Other Private Passenger Auto Liability,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Commercial Auto No Fault (pip),0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Other Commerical Auto Liability,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Private Passenger Physical Damage,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Commercial Auto Physical Damage,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Aircraft,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Fidelity,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Burglary and Theft,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Boiler and Machinery,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Credit,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Warranty,0,0,0,29157,2424
2016,515.48,WI,United Wisconsin Insurance Company,Aggregate Write-In,0,0,0,29157,2424
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Fire,4788,0,86,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Allied Lines,2855,27094,51,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Multiple Peril Crop,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Federal Flood,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Private Crop,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Private Flood,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Farmowners Multiple Peril,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Homeowners Multiple Peril,183548,129912,3565,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Mortgage Guaranty,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Ocean Marine,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Inland Marine,10757,0,198,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Financial Guaranty,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Medical Professional Liability,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Earthquake,212,0,4,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Group Accident and Health (b),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Other Accident only,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Medicare Title XVIII,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,All other Accident and Health (b),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Workers Compensation,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Other Liability - Occcurence,17438,0,305,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Other Liability - Claims Made,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Excess Workers Compensation,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Products Liability,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Other Private Passenger Auto Liability,131921,64225,2590,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Commercial Auto No Fault (pip),0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Other Commerical Auto Liability,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Private Passenger Physical Damage,137644,103243,2649,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Commercial Auto Physical Damage,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Aircraft,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Fidelity,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Surety,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Burglary and Theft,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Boiler and Machinery,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Credit,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Warranty,0,0,0,16063,2789
2016,515.48,NY,Unitrin Auto and Home Insurance Company,Aggregate Write-In,0,0,0,16063,2789
2016,515.48,IL,Unitrin Direct Insurance Company,Fire,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Allied Lines,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Multiple Peril Crop,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Federal Flood,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Private Crop,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Private Flood,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Farmowners Multiple Peril,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Homeowners Multiple Peril,5488,0,202,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Mortgage Guaranty,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Ocean Marine,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Inland Marine,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Financial Guaranty,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Medical Professional Liability,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Earthquake,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Group Accident and Health (b),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Other Accident only,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Medicare Title XVIII,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,All other Accident and Health (b),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Workers Compensation,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Other Liability - Occcurence,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Other Liability - Claims Made,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Excess Workers Compensation,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Products Liability,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Other Private Passenger Auto Liability,18121,0,455,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Commercial Auto No Fault (pip),0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Other Commerical Auto Liability,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Private Passenger Physical Damage,16132,4949,413,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Commercial Auto Physical Damage,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Aircraft,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Fidelity,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Surety,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Burglary and Theft,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Boiler and Machinery,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Credit,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Warranty,0,0,0,10226,2732
2016,515.48,IL,Unitrin Direct Insurance Company,Aggregate Write-In,0,0,0,10226,2732
2016,515.48,NY,Unitrin Preferred Insurance Company,Fire,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Allied Lines,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Multiple Peril Crop,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Federal Flood,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Private Crop,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Private Flood,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Farmowners Multiple Peril,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Homeowners Multiple Peril,0,0,125,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Mortgage Guaranty,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Ocean Marine,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Inland Marine,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Financial Guaranty,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Medical Professional Liability,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Earthquake,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Group Accident and Health (b),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Other Accident only,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Medicare Title XVIII,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,All other Accident and Health (b),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Workers Compensation,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Other Liability - Occcurence,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Other Liability - Claims Made,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Excess Workers Compensation,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Products Liability,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Other Private Passenger Auto Liability,0,0,125,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Commercial Auto No Fault (pip),0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Other Commerical Auto Liability,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Private Passenger Physical Damage,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Commercial Auto Physical Damage,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Aircraft,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Fidelity,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Surety,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Burglary and Theft,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Boiler and Machinery,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Credit,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Warranty,0,0,0,25909,887
2016,515.48,NY,Unitrin Preferred Insurance Company,Aggregate Write-In,0,0,0,25909,887
2016,515.48,WI,Unitrin Safeguard Insurance Company,Fire,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Allied Lines,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Multiple Peril Crop,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Federal Flood,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Private Crop,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Private Flood,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Farmowners Multiple Peril,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Homeowners Multiple Peril,0,0,100,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Commerical Multiple Peril (Liability portion),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Mortgage Guaranty,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Ocean Marine,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Inland Marine,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Financial Guaranty,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Medical Professional Liability,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Earthquake,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Group Accident and Health (b),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Credit Accident and Health (Group and Individual),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Collectively Renewable Accident and Health (b),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Non-Cancelable Accident and Health (b),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Guaranteed Renewable Accident and Health (b),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Non-Renewable for Stated Reasons only (b),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Other Accident only,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Medicare Title XVIII,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,All other Accident and Health (b),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Federal Employees Health Benefits Program Premium (b),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Workers Compensation,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Other Liability - Occcurence,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Other Liability - Claims Made,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Excess Workers Compensation,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Products Liability,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Private Passenger Auto No Fault (pip),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Other Private Passenger Auto Liability,0,0,100,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Commercial Auto No Fault (pip),0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Other Commerical Auto Liability,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Private Passenger Physical Damage,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Commercial Auto Physical Damage,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Aircraft,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Fidelity,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Surety,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Burglary and Theft,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Boiler and Machinery,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Credit,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Warranty,0,0,0,40703,2148
2016,515.48,WI,Unitrin Safeguard Insurance Company,Aggregate Write-In,0,0,0,40703,2148
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Fire,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Allied Lines,0,0,0,32867,2953
2016,515.48,TX,USAA Casualty Insurance Company,Fire,40133,0,1150,25968,2625
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Multiple Peril Crop,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Federal Flood,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Private Crop,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Private Flood,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Farmowners Multiple Peril,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Homeowners Multiple Peril,0,0,0,32867,2953
2016,515.48,IN,Universal Fire & Casualty Insurance Company,Commerical Multiple Peril (Non-liability portion),0,0,0,32867,2953
